id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
2790;5703;11/01/2017;quarta-feira;09:18:00;PR;277;78;SAO JOSE DOS PINHAIS;Sim;Falta de Atenção à Condução;1;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;4391;Bicicleta;;NA;Condutor;Lesões Leves;38;Masculino;0;1;0;0;-22,00960734;-50,14160156;SR-PR;DEL7/1;UOP01/PR
2823;5773;11/01/2017;quarta-feira;11:55:00;SC;280;57,5;GUARAMIRIM;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Rotatória;Sim;4447;Bicicleta;;NA;Condutor;Lesões Leves;34;Masculino;0;1;0;0;-27,5953778;-48,5480499;SR-SC;DEL8/3;UOP03/SC
2888;6081;11/01/2017;quarta-feira;15:30:00;PE;101;63,2;RECIFE;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Sim;4670;Bicicleta;;NA;Condutor;Óbito;56;Masculino;0;0;0;1;-8,010716;-34,937712;SR-PE;DEL11/1;UOP01/PE
2888;6088;11/01/2017;quarta-feira;15:30:00;PE;101;63,2;RECIFE;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Sim;4670;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-8,010716;-34,937712;SR-PE;DEL11/1;UOP01/PE
2981;7018;11/01/2017;quarta-feira;18:40:00;CE;116;159;RUSSAS;Sim;Não guardar distância de segurança;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Retorno Regulamentado;Sim;4807;Bicicleta;;NA;Condutor;Lesões Graves;68;Masculino;0;0;1;0;-4,91654364;-37,99686936;SR-CE;DEL16/3;UOP01/CE
3056;6500;12/01/2017;quinta-feira;07:40:00;CE;116;12,5;FORTALEZA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;4885;Bicicleta;;NA;Condutor;Lesões Graves;24;Masculino;0;0;1;0;-3,7318616;-38,5266704;SR-CE;DEL16/1;UOP02/CE
3223;6839;12/01/2017;quinta-feira;21:50:00;ES;101;126,8;SOORETAMA;Sim;Ingestão de Álcool;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Desvio Temporário;Sim;5268;Bicicleta;;NA;Passageiro;Lesões Graves;39;Feminino;0;0;1;0;-19,20276286;-40,09574443;SR-ES;DEL12/4;UOP01/ES
3223;6838;12/01/2017;quinta-feira;21:50:00;ES;101;126,8;SOORETAMA;Sim;Ingestão de Álcool;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Desvio Temporário;Sim;5268;Bicicleta;;NA;Condutor;Lesões Leves;41;Masculino;0;1;0;0;-19,20276286;-40,09574443;SR-ES;DEL12/4;UOP01/ES
3244;19157;12/01/2017;quinta-feira;19:48:00;RN;304;25;MOSSORO;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;15131;Bicicleta;;NA;Condutor;Ileso;55;Masculino;1;0;0;0;-5,0758;-37,3324;SR-RN;DEL15/4;UOP02/RN
3244;19158;12/01/2017;quinta-feira;19:48:00;RN;304;25;MOSSORO;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;15138;Bicicleta;;NA;Condutor;Lesões Leves;13;Masculino;0;1;0;0;-5,0758;-37,3324;SR-RN;DEL15/4;UOP02/RN
3299;10160;13/01/2017;sexta-feira;06:45:00;DF;70;19,7;BRASILIA;Sim;Ingestão de Substâncias Psicoativas;1;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Curva;Não;7735;Bicicleta;;NA;Condutor;Lesões Leves;32;Masculino;0;1;0;0;-15,78501641;-48,23132515;SR-DF;UOP06/DF;
3299;10160;13/01/2017;sexta-feira;06:45:00;DF;70;19,7;BRASILIA;Não;Falta de Atenção à Condução;1;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Curva;Não;7735;Bicicleta;;NA;Condutor;Lesões Leves;32;Masculino;0;1;0;0;-15,78501641;-48,23132515;SR-DF;UOP06/DF;
3299;10160;13/01/2017;sexta-feira;06:45:00;DF;70;19,7;BRASILIA;Não;Falta de Atenção do Pedestre;1;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Curva;Não;7735;Bicicleta;;NA;Condutor;Lesões Leves;32;Masculino;0;1;0;0;-15,78501641;-48,23132515;SR-DF;UOP06/DF;
3307;7012;13/01/2017;sexta-feira;07:10:00;PR;277;115;CAMPO LARGO;Sim;Restrição de Visibilidade;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nevoeiro/Neblina;Dupla;Reta;Não;5309;Bicicleta;;NA;Condutor;Lesões Graves;45;Masculino;0;0;1;0;-25,44386559;-49,50505972;SR-PR;DEL7/1;UOP05/PR
3426;9427;13/01/2017;sexta-feira;15:00:00;PE;232;9;RECIFE;Sim;Ingestão de Álcool;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Não Informado;Sim;7270;Bicicleta;;NA;Condutor;Lesões Leves;42;Masculino;0;1;0;0;-8,078195;-34,980632;SR-PE;DEL11/1;UOP01/PE
3426;9427;13/01/2017;sexta-feira;15:00:00;PE;232;9;RECIFE;Sim;Ingestão de Álcool;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Não Informado;Sim;7270;Bicicleta;;NA;Condutor;Lesões Leves;42;Masculino;0;1;0;0;-8,078195;-34,980632;SR-PE;DEL11/1;UOP01/PE
3431;11033;13/01/2017;sexta-feira;16:00:00;RJ;393;104;SAPUCAIA;Sim;Falta de Atenção à Condução;2;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;5540;Bicicleta;;NA;Condutor;Lesões Graves;36;Masculino;0;0;1;0;-21,88230795;-42,68835425;SR-RJ;DEL5/6;UOP02/RJ
3431;11033;13/01/2017;sexta-feira;16:00:00;RJ;393;104;SAPUCAIA;Não;Velocidade Incompatível;2;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;5540;Bicicleta;;NA;Condutor;Lesões Graves;36;Masculino;0;0;1;0;-21,88230795;-42,68835425;SR-RJ;DEL5/6;UOP02/RJ
3431;11033;13/01/2017;sexta-feira;16:00:00;RJ;393;104;SAPUCAIA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;5540;Bicicleta;;NA;Condutor;Lesões Graves;36;Masculino;0;0;1;0;-21,88230795;-42,68835425;SR-RJ;DEL5/6;UOP02/RJ
3431;11033;13/01/2017;sexta-feira;16:00:00;RJ;393;104;SAPUCAIA;Não;Velocidade Incompatível;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;5540;Bicicleta;;NA;Condutor;Lesões Graves;36;Masculino;0;0;1;0;-21,88230795;-42,68835425;SR-RJ;DEL5/6;UOP02/RJ
3449;7222;13/01/2017;sexta-feira;16:30:00;SE;101;83;LARANJEIRAS;Sim;Ingestão de Álcool;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Não Informado;Não;5518;Bicicleta;;NA;Condutor;Lesões Graves;58;Masculino;0;0;1;0;-10,8236;-37,1389;SR-SE;DEL20/1;UOP01/SE
3479;7167;13/01/2017;sexta-feira;17:00:00;GO;153;691;ITUMBIARA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;5510;Bicicleta;;NA;Condutor;Lesões Leves;28;Masculino;0;1;0;0;-18,31036631;-49,23261166;SR-GO;DEL1/3;UOP02/GO
3523;9583;13/01/2017;sexta-feira;21:35:00;RJ;116;78;TERESOPOLIS;Sim;Restrição de Visibilidade;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;7314;Bicicleta;;NA;Condutor;Lesões Graves;16;Masculino;0;0;1;0;-22,3510904;-42,9409388;SR-RJ;DEL5/4;UOP01/RJ
3596;7795;14/01/2017;sábado;03:40:00;TO;153;153,5;ARAGUAINA;Sim;Ingestão de Álcool;3;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;Reta;Não;6076;Bicicleta;;NA;Condutor;Óbito;60;Masculino;0;0;0;1;-7,2792199;-48,27128;SR-TO;UOP04/TO;
3596;7795;14/01/2017;sábado;03:40:00;TO;153;153,5;ARAGUAINA;Não;Velocidade Incompatível;3;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;Reta;Não;6076;Bicicleta;;NA;Condutor;Óbito;60;Masculino;0;0;0;1;-7,2792199;-48,27128;SR-TO;UOP04/TO;
3596;7795;14/01/2017;sábado;03:40:00;TO;153;153,5;ARAGUAINA;Não;Falta de Atenção à Condução;3;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;Reta;Não;6076;Bicicleta;;NA;Condutor;Óbito;60;Masculino;0;0;0;1;-7,2792199;-48,27128;SR-TO;UOP04/TO;
3596;7795;14/01/2017;sábado;03:40:00;TO;153;153,5;ARAGUAINA;Sim;Ingestão de Álcool;2;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;Reta;Não;6076;Bicicleta;;NA;Condutor;Óbito;60;Masculino;0;0;0;1;-7,2792199;-48,27128;SR-TO;UOP04/TO;
3596;7795;14/01/2017;sábado;03:40:00;TO;153;153,5;ARAGUAINA;Não;Velocidade Incompatível;2;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;Reta;Não;6076;Bicicleta;;NA;Condutor;Óbito;60;Masculino;0;0;0;1;-7,2792199;-48,27128;SR-TO;UOP04/TO;
3596;7795;14/01/2017;sábado;03:40:00;TO;153;153,5;ARAGUAINA;Não;Falta de Atenção à Condução;2;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;Reta;Não;6076;Bicicleta;;NA;Condutor;Óbito;60;Masculino;0;0;0;1;-7,2792199;-48,27128;SR-TO;UOP04/TO;
3596;7795;14/01/2017;sábado;03:40:00;TO;153;153,5;ARAGUAINA;Sim;Ingestão de Álcool;1;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;Reta;Não;6076;Bicicleta;;NA;Condutor;Óbito;60;Masculino;0;0;0;1;-7,2792199;-48,27128;SR-TO;UOP04/TO;
3596;7795;14/01/2017;sábado;03:40:00;TO;153;153,5;ARAGUAINA;Não;Velocidade Incompatível;1;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;Reta;Não;6076;Bicicleta;;NA;Condutor;Óbito;60;Masculino;0;0;0;1;-7,2792199;-48,27128;SR-TO;UOP04/TO;
3596;7795;14/01/2017;sábado;03:40:00;TO;153;153,5;ARAGUAINA;Não;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;Reta;Não;6076;Bicicleta;;NA;Condutor;Óbito;60;Masculino;0;0;0;1;-7,2792199;-48,27128;SR-TO;UOP04/TO;
3800;7818;14/01/2017;sábado;19:40:00;PR;116;93;SAO JOSE DOS PINHAIS;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;6083;Bicicleta;;NA;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-25,51814638;-49,13304714;SR-PR;DEL7/1;UOP01/PR
3801;9457;14/01/2017;sábado;18:56:00;TO;153;180,2;NOVA OLINDA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;7283;Bicicleta;;NA;Condutor;Lesões Graves;41;Masculino;0;0;1;0;-7,4895997;-48,3812356;SR-TO;UOP04/TO;
3832;7903;14/01/2017;sábado;21:00:00;SC;101;219;PALHOCA;Sim;Falta de Atenção à Condução;2;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;6147;Bicicleta;;NA;Condutor;Lesões Leves;49;Masculino;0;1;0;0;-27,68115111;-48,66823161;SR-SC;DEL8/1;UOP02/SC
3832;7903;14/01/2017;sábado;21:00:00;SC;101;219;PALHOCA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;6147;Bicicleta;;NA;Condutor;Lesões Leves;49;Masculino;0;1;0;0;-27,68115111;-48,66823161;SR-SC;DEL8/1;UOP02/SC
3848;8026;14/01/2017;sábado;23:20:00;MG;40;616,1;CONGONHAS;Sim;Falta de Atenção à Condução;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;6190;Bicicleta;;NA;Condutor;Lesões Leves;47;Masculino;0;1;0;0;-20,55063573;-43,81548508;SR-MG;DEL4/5;UOP02/MG
3916;9966;15/01/2017;domingo;03:40:00;AL;316;255,1;PILAR;Sim;Falta de Atenção à Condução;1;Colisão com objeto em movimento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;6265;Bicicleta;;NA;Condutor;Lesões Leves;43;Masculino;0;1;0;0;-9,59083573;-35,94126284;SR-AL;DEL13/2;UOP01/AL
4038;8370;15/01/2017;domingo;15:15:00;MG;381;848,5;POUSO ALEGRE;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Fatais;Pleno dia;Crescente;Nublado;Dupla;Curva;Não;6488;Bicicleta;;NA;Condutor;Óbito;69;Masculino;0;0;0;1;-22,22445543;-45,87502241;SR-MG;DEL4/10;UOP01/MG
4065;8379;15/01/2017;domingo;15:40:00;PI;316;6,7;TERESINA;Sim;Ingestão de Álcool;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;6482;Bicicleta;;NA;Condutor;Lesões Graves;51;Masculino;0;0;1;0;-5,1586173;-42,77089208;SR-PI;DEL17/1;UOP02/PI
4134;8870;15/01/2017;domingo;18:15:00;BA;407;180,1;PONTO NOVO;Sim;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Simples;Reta;Não;6848;Bicicleta;;NA;Condutor;Lesões Leves;39;Masculino;0;1;0;0;-10,93253287;-40,10614872;SR-BA;DEL10/4;UOP02/BA
4134;8870;15/01/2017;domingo;18:15:00;BA;407;180,1;PONTO NOVO;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Simples;Reta;Não;6848;Bicicleta;;NA;Condutor;Lesões Leves;39;Masculino;0;1;0;0;-10,93253287;-40,10614872;SR-BA;DEL10/4;UOP02/BA
4202;19651;15/01/2017;domingo;21:40:00;RO;174;15;VILHENA;Sim;Ingestão de Álcool;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;15624;Bicicleta;;NA;Condutor;Lesões Leves;35;Masculino;0;1;0;0;-12,72676358;-60,12869149;SR-RO;DEL21/4;UOP01/RO
4231;10397;15/01/2017;domingo;20:30:00;MG;116;307;ITAMBACURI;Sim;Restrição de Visibilidade;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;7895;Bicicleta;;NA;Condutor;Lesões Leves;57;Masculino;0;1;0;0;-18,04682784;-41,66257024;SR-MG;DEL4/11;UOP01/MG
4249;9196;16/01/2017;segunda-feira;05:30:00;ES;101;204,4;JOAO NEIVA;Sim;Falta de Atenção à Condução;2;Tombamento;Com Vítimas Feridas;Amanhecer;Decrescente;Ignorado;Múltipla;Curva;Sim;6940;Bicicleta;;NA;Condutor;Lesões Graves;76;Masculino;0;0;1;0;-19,75200962;-40,38014415;SR-ES;DEL12/2;UOP01/ES
4249;9196;16/01/2017;segunda-feira;05:30:00;ES;101;204,4;JOAO NEIVA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Amanhecer;Decrescente;Ignorado;Múltipla;Curva;Sim;6940;Bicicleta;;NA;Condutor;Lesões Graves;76;Masculino;0;0;1;0;-19,75200962;-40,38014415;SR-ES;DEL12/2;UOP01/ES
4457;9311;16/01/2017;segunda-feira;21:05:00;SC;470;35;GASPAR;Sim;Ingestão de Álcool;1;Colisão com objeto em movimento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;7175;Bicicleta;;NA;Condutor;Lesões Leves;42;Masculino;0;1;0;0;-26,91121189;-48,95076513;SR-SC;DEL8/4;UOP01/SC
4527;10032;17/01/2017;terça-feira;07:40:00;PA;316;5;ANANINDEUA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;7681;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-1,3809;-48,3991;SR-PA;DEL19/1;UOP01/PA
4527;10031;17/01/2017;terça-feira;07:40:00;PA;316;5;ANANINDEUA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;7681;Bicicleta;;NA;Condutor;Lesões Graves;46;Masculino;0;0;1;0;-1,3809;-48,3991;SR-PA;DEL19/1;UOP01/PA
4688;10019;17/01/2017;terça-feira;20:45:00;MS;262;5,5;TRES LAGOAS;Sim;Restrição de Visibilidade;1;Colisão com objeto em movimento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Rotatória;Sim;7640;Bicicleta;;NA;Condutor;Lesões Leves;34;Masculino;0;1;0;0;-20,78187516;-51,67084694;SR-MS;DEL3/7;UOP01/MS
4688;10019;17/01/2017;terça-feira;20:45:00;MS;262;5,5;TRES LAGOAS;Não;Falta de Atenção à Condução;1;Colisão com objeto em movimento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Rotatória;Sim;7640;Bicicleta;;NA;Condutor;Lesões Leves;34;Masculino;0;1;0;0;-20,78187516;-51,67084694;SR-MS;DEL3/7;UOP01/MS
4691;12376;17/01/2017;terça-feira;22:00:00;PR;369;179,7;ARAPONGAS;Sim;Falta de Atenção do Pedestre;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;9422;Bicicleta;;NA;Condutor;Óbito;57;Masculino;0;0;0;1;-23,36641657;-51,4049533;SR-PR;DEL7/7;UOP03/PR
4778;14891;18/01/2017;quarta-feira;10:00:00;TO;153;159,4;ARAGUAINA;Sim;Falta de Atenção à Condução;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;7998;Bicicleta;;NA;Condutor;Lesões Leves;15;Masculino;0;1;0;0;-7,3219092;-48,30591381;SR-TO;UOP04/TO;
4801;15077;18/01/2017;quarta-feira;14:20:00;RJ;101;277,5;TANGUA;Sim;Falta de Atenção à Condução;2;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;8270;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-22,7397;-42,75325006;SR-RJ;DEL5/2;UOP03/RJ
4801;15077;18/01/2017;quarta-feira;14:20:00;RJ;101;277,5;TANGUA;Sim;Falta de Atenção à Condução;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;8270;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-22,7397;-42,75325006;SR-RJ;DEL5/2;UOP03/RJ
4801;15081;18/01/2017;quarta-feira;14:20:00;RJ;101;277,5;TANGUA;Sim;Falta de Atenção à Condução;2;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;8270;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-22,7397;-42,75325006;SR-RJ;DEL5/2;UOP03/RJ
4801;15081;18/01/2017;quarta-feira;14:20:00;RJ;101;277,5;TANGUA;Sim;Falta de Atenção à Condução;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;8270;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-22,7397;-42,75325006;SR-RJ;DEL5/2;UOP03/RJ
4801;12710;18/01/2017;quarta-feira;14:20:00;RJ;101;277,5;TANGUA;Sim;Falta de Atenção à Condução;2;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;8270;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-22,7397;-42,75325006;SR-RJ;DEL5/2;UOP03/RJ
4801;12710;18/01/2017;quarta-feira;14:20:00;RJ;101;277,5;TANGUA;Sim;Falta de Atenção à Condução;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;8270;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-22,7397;-42,75325006;SR-RJ;DEL5/2;UOP03/RJ
4801;12708;18/01/2017;quarta-feira;14:20:00;RJ;101;277,5;TANGUA;Sim;Falta de Atenção à Condução;2;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;8270;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-22,7397;-42,75325006;SR-RJ;DEL5/2;UOP03/RJ
4801;12708;18/01/2017;quarta-feira;14:20:00;RJ;101;277,5;TANGUA;Sim;Falta de Atenção à Condução;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;8270;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-22,7397;-42,75325006;SR-RJ;DEL5/2;UOP03/RJ
4801;12140;18/01/2017;quarta-feira;14:20:00;RJ;101;277,5;TANGUA;Sim;Falta de Atenção à Condução;2;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;8270;Bicicleta;;NA;Condutor;Lesões Graves;58;Masculino;0;0;1;0;-22,7397;-42,75325006;SR-RJ;DEL5/2;UOP03/RJ
4801;12140;18/01/2017;quarta-feira;14:20:00;RJ;101;277,5;TANGUA;Sim;Falta de Atenção à Condução;1;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;8270;Bicicleta;;NA;Condutor;Lesões Graves;58;Masculino;0;0;1;0;-22,7397;-42,75325006;SR-RJ;DEL5/2;UOP03/RJ
4901;15115;18/01/2017;quarta-feira;19:55:00;PA;316;21;BENEVIDES;Sim;Restrição de Visibilidade;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não;11653;Bicicleta;;NA;Condutor;Lesões Leves;41;Masculino;0;1;0;0;-1,36418743;-48,26646656;SR-PA;DEL19/1;UOP01/PA
4906;10654;18/01/2017;quarta-feira;21:25:00;SP;116;444,5;REGISTRO;Sim;Desobediência às normas de trânsito pelo condutor;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Interseção de vias;Sim;8094;Bicicleta;;NA;Condutor;Lesões Leves;62;Masculino;0;1;0;0;-24,4971;-47,8415;SR-SP;DEL6/5;UOP01/SP
4906;10654;18/01/2017;quarta-feira;21:25:00;SP;116;444,5;REGISTRO;Não;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Interseção de vias;Sim;8094;Bicicleta;;NA;Condutor;Lesões Leves;62;Masculino;0;1;0;0;-24,4971;-47,8415;SR-SP;DEL6/5;UOP01/SP
4906;10654;18/01/2017;quarta-feira;21:25:00;SP;116;444,5;REGISTRO;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Interseção de vias;Sim;8094;Bicicleta;;NA;Condutor;Lesões Leves;62;Masculino;0;1;0;0;-24,4971;-47,8415;SR-SP;DEL6/5;UOP01/SP
4906;10654;18/01/2017;quarta-feira;21:25:00;SP;116;444,5;REGISTRO;Não;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Interseção de vias;Sim;8094;Bicicleta;;NA;Condutor;Lesões Leves;62;Masculino;0;1;0;0;-24,4971;-47,8415;SR-SP;DEL6/5;UOP01/SP
4907;10578;18/01/2017;quarta-feira;21:40:00;SC;101;204;SAO JOSE;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Interseção de vias;Sim;8035;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-27,57281294;-48,61390022;SR-SC;DEL8/1;UOP01/SC
4907;10578;18/01/2017;quarta-feira;21:40:00;SC;101;204;SAO JOSE;Não;Desobediência às normas de trânsito pelo condutor;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Interseção de vias;Sim;8035;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-27,57281294;-48,61390022;SR-SC;DEL8/1;UOP01/SC
4907;10575;18/01/2017;quarta-feira;21:40:00;SC;101;204;SAO JOSE;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Interseção de vias;Sim;8035;Bicicleta;;NA;Condutor;Lesões Leves;27;Feminino;0;1;0;0;-27,57281294;-48,61390022;SR-SC;DEL8/1;UOP01/SC
4907;10575;18/01/2017;quarta-feira;21:40:00;SC;101;204;SAO JOSE;Não;Desobediência às normas de trânsito pelo condutor;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Interseção de vias;Sim;8035;Bicicleta;;NA;Condutor;Lesões Leves;27;Feminino;0;1;0;0;-27,57281294;-48,61390022;SR-SC;DEL8/1;UOP01/SC
